Origin,Destination,Product,Month,Quantity
Australia,Australia,FreshFix Mouthwash,Mar2004,625.0
Australia,Australia,FreshFix Mouthwash,Apr2004,561.0
Australia,Australia,FreshFix Mouthwash,May2004,651.0
Australia,Australia,FreshFix Mouthwash,Jun2004,621.0
Australia,Australia,FreshFix Mouthwash,Jul2004,621.0
Australia,Australia,FreshFix Mouthwash,Aug2004,639.0
Australia,Australia,FreshFix Mouthwash,Sep2004,582.0
Australia,Australia,FreshFix Mouthwash,Oct2004,618.0
Australia,Australia,FreshFix Mouthwash,Nov2004,619.0
Australia,Australia,FreshFix Mouthwash,Dec2004,667.0
Australia,Australia,SparklingGlow Toothpaste,Jan2004,1324.0
Australia,Australia,SparklingGlow Toothpaste,Feb2004,1242.0
Australia,Australia,SparklingGlow Toothpaste,Mar2004,1324.0
Australia,Australia,SparklingGlow Toothpaste,Apr2004,1381.0
Australia,Australia,SparklingGlow Toothpaste,May2004,1202.0
Australia,Australia,SparklingGlow Toothpaste,Jun2004,1385.0
Australia,Australia,SparklingGlow Toothpaste,Jul2004,1272.0
Australia,Australia,SparklingGlow Toothpaste,Aug2004,1311.0
Australia,Australia,SparklingGlow Toothpaste,Sep2004,1321.0
Australia,Australia,SparklingGlow Toothpaste,Oct2004,1262.0
Australia,Australia,SparklingGlow Toothpaste,Nov2004,1256.0
Australia,Australia,SparklingGlow Toothpaste,Dec2004,1231.0
Australia,Australia,Purezza Body Wash,Jan2004,1506.0
Australia,Australia,Purezza Body Wash,Feb2004,1271.0
Australia,Australia,Purezza Body Wash,Mar2004,1253.0
Australia,Australia,Purezza Body Wash,Apr2004,1275.0
Australia,Australia,Purezza Body Wash,May2004,1349.0
Australia,Australia,Purezza Body Wash,Jun2004,1299.0
Australia,Australia,Purezza Body Wash,Jul2004,1340.0
Australia,Australia,Purezza Body Wash,Aug2004,1446.0
Australia,Australia,Purezza Body Wash,Sep2004,1215.0
Australia,Australia,Purezza Body Wash,Oct2004,1218.0
Australia,Australia,Purezza Body Wash,Nov2004,1411.0
Australia,Australia,Purezza Body Wash,Dec2004,1297.0
Australia,Australia,GentleGlow Face Lotion,Jan2004,1776.0
Australia,Australia,GentleGlow Face Lotion,Feb2004,1773.0
Australia,Australia,GentleGlow Face Lotion,Mar2004,1889.0
Australia,Australia,GentleGlow Face Lotion,Apr2004,1885.0
Australia,Australia,GentleGlow Face Lotion,May2004,1628.0
Australia,Australia,GentleGlow Face Lotion,Jun2004,1802.0
Australia,Australia,GentleGlow Face Lotion,Jul2004,1938.0
Australia,Australia,GentleGlow Face Lotion,Aug2004,1834.0
Australia,Australia,GentleGlow Face Lotion,Sep2004,1983.0
Australia,Australia,GentleGlow Face Lotion,Oct2004,2011.0
Australia,Australia,GentleGlow Face Lotion,Nov2004,1841.0
Australia,Australia,GentleGlow Face Lotion,Dec2004,1972.0
Australia,Australia,HydraHydrate Hand Cream,Jan2004,1699.0
Australia,Australia,HydraHydrate Hand Cream,Feb2004,1868.0
Australia,Australia,HydraHydrate Hand Cream,Mar2004,1765.0
Australia,Australia,HydraHydrate Hand Cream,Apr2004,1778.0
Australia,Australia,HydraHydrate Hand Cream,May2004,1936.0
Australia,Australia,HydraHydrate Hand Cream,Jun2004,1767.0
Australia,Australia,HydraHydrate Hand Cream,Jul2004,1741.0
Australia,Australia,HydraHydrate Hand Cream,Aug2004,1997.0
Australia,Australia,HydraHydrate Hand Cream,Sep2004,1905.0
Australia,Australia,HydraHydrate Hand Cream,Oct2004,1804.0
Australia,Australia,HydraHydrate Hand Cream,Nov2004,1658.0
Australia,Australia,HydraHydrate Hand Cream,Dec2004,1873.0
Australia,Australia,SilkSmooth Exfoliating Scrub,Jan2004,722.0
Australia,Australia,SilkSmooth Exfoliating Scrub,Feb2004,781.0
Australia,Australia,SilkSmooth Exfoliating Scrub,Mar2004,782.0
Australia,Australia,SilkSmooth Exfoliating Scrub,Apr2004,784.0
Australia,Australia,SilkSmooth Exfoliating Scrub,May2004,775.0
Australia,Australia,SilkSmooth Exfoliating Scrub,Jun2004,715.0
Australia,Australia,SilkSmooth Exfoliating Scrub,Jul2004,797.0
Australia,Australia,SilkSmooth Exfoliating Scrub,Aug2004,782.0
Australia,Australia,SilkSmooth Exfoliating Scrub,Sep2004,724.0
Australia,Australia,SilkSmooth Exfoliating Scrub,Oct2004,779.0
Australia,Australia,SilkSmooth Exfoliating Scrub,Nov2004,763.0
Australia,Australia,SilkSmooth Exfoliating Scrub,Dec2004,669.0
Australia,Australia,Refreshing Rose Body Oil,Jan2004,683.0
Australia,Australia,Refreshing Rose Body Oil,Feb2004,728.0
Australia,Australia,Refreshing Rose Body Oil,Mar2004,901.0
Australia,Australia,Refreshing Rose Body Oil,Apr2004,698.0
Australia,Australia,Refreshing Rose Body Oil,May2004,901.0
Australia,Australia,Refreshing Rose Body Oil,Jun2004,751.0
Australia,Australia,Refreshing Rose Body Oil,Jul2004,641.0
Australia,Australia,Refreshing Rose Body Oil,Aug2004,754.0
Australia,Australia,Refreshing Rose Body Oil,Sep2004,775.0
Australia,Australia,Refreshing Rose Body Oil,Oct2004,710.0
Australia,Australia,Refreshing Rose Body Oil,Nov2004,835.0
Australia,Australia,Refreshing Rose Body Oil,Dec2004,703.0
Australia,Australia,RadiantRose Face Mask,Jan2004,616.0
Australia,Australia,RadiantRose Face Mask,Feb2004,658.0
Australia,Australia,RadiantRose Face Mask,Mar2004,552.0
Australia,Australia,RadiantRose Face Mask,Apr2004,603.0
Australia,Australia,RadiantRose Face Mask,May2004,576.0
Australia,Australia,RadiantRose Face Mask,Jun2004,623.0
Australia,Australia,RadiantRose Face Mask,Jul2004,626.0
Australia,Australia,RadiantRose Face Mask,Aug2004,617.0
Australia,Australia,RadiantRose Face Mask,Sep2004,586.0
Australia,Australia,RadiantRose Face Mask,Oct2004,628.0
Australia,Australia,RadiantRose Face Mask,Nov2004,576.0
Australia,Australia,RadiantRose Face Mask,Dec2004,618.0
Australia,Australia,GentleGlow Face Cleanser,Jan2004,1088.0
Australia,Australia,GentleGlow Face Cleanser,Feb2004,1092.0
Australia,Australia,GentleGlow Face Cleanser,Mar2004,965.0
Australia,Australia,GentleGlow Face Cleanser,Apr2004,1053.0
Australia,Australia,GentleGlow Face Cleanser,May2004,1043.0
Australia,Australia,GentleGlow Face Cleanser,Jun2004,1071.0
Australia,Australia,GentleGlow Face Cleanser,Jul2004,1108.0
Australia,Australia,GentleGlow Face Cleanser,Aug2004,1094.0
Australia,Australia,GentleGlow Face Cleanser,Sep2004,1044.0
Australia,Australia,GentleGlow Face Cleanser,Oct2004,1026.0
Australia,Australia,GentleGlow Face Cleanser,Nov2004,1023.0
Australia,Australia,GentleGlow Face Cleanser,Dec2004,1014.0
Australia,Australia,PurePore Toner,Jan2004,827.0
Australia,Australia,PurePore Toner,Feb2004,684.0
Australia,Australia,PurePore Toner,Mar2004,811.0
Australia,Australia,PurePore Toner,Apr2004,833.0
Australia,Australia,PurePore Toner,May2004,823.0
Australia,Australia,PurePore Toner,Jun2004,733.0
Australia,Australia,PurePore Toner,Jul2004,710.0
Australia,Australia,PurePore Toner,Aug2004,832.0
Australia,Australia,PurePore Toner,Sep2004,795.0
Australia,Australia,PurePore Toner,Oct2004,786.0
Australia,Australia,PurePore Toner,Nov2004,821.0
Australia,Australia,PurePore Toner,Dec2004,749.0
Australia,Australia,MorningMist Deodorant,Jan2004,1459.0
Australia,Australia,MorningMist Deodorant,Feb2004,1219.0
Australia,Australia,MorningMist Deodorant,Mar2004,1445.0
Australia,Australia,MorningMist Deodorant,Apr2004,1479.0
Australia,Australia,MorningMist Deodorant,May2004,1420.0
Australia,Australia,MorningMist Deodorant,Jun2004,1484.0
Australia,Australia,MorningMist Deodorant,Jul2004,1416.0
Australia,Australia,MorningMist Deodorant,Aug2004,1454.0
Australia,Australia,MorningMist Deodorant,Sep2004,1407.0
Australia,Australia,MorningMist Deodorant,Oct2004,1534.0
Australia,Australia,MorningMist Deodorant,Nov2004,1329.0
Australia,Australia,MorningMist Deodorant,Dec2004,1373.0
Australia,Australia,CleanSlate Stain Remover,Jan2004,958.0
Australia,Australia,CleanSlate Stain Remover,Feb2004,904.0
Australia,Australia,CleanSlate Stain Remover,Mar2004,975.0
Australia,Australia,CleanSlate Stain Remover,Apr2004,1038.0
Australia,Australia,CleanSlate Stain Remover,May2004,913.0
Australia,Australia,CleanSlate Stain Remover,Jun2004,932.0
Australia,Australia,CleanSlate Stain Remover,Jul2004,1025.0
Australia,Australia,CleanSlate Stain Remover,Aug2004,998.0
Australia,Australia,CleanSlate Stain Remover,Sep2004,894.0
Australia,Australia,CleanSlate Stain Remover,Oct2004,937.0
Australia,Australia,CleanSlate Stain Remover,Nov2004,927.0
Australia,Australia,CleanSlate Stain Remover,Dec2004,916.0
Australia,Australia,SoothingSoft Fabric Softener,Jan2004,1904.0
Australia,Australia,SoothingSoft Fabric Softener,Feb2004,1931.0
Australia,Australia,SoothingSoft Fabric Softener,Mar2004,1880.0
Australia,Australia,SoothingSoft Fabric Softener,Apr2004,1880.0
Australia,Australia,SoothingSoft Fabric Softener,May2004,1758.0
Australia,Australia,SoothingSoft Fabric Softener,Jun2004,1804.0
Australia,Australia,SoothingSoft Fabric Softener,Jul2004,1785.0
Australia,Australia,SoothingSoft Fabric Softener,Aug2004,1889.0
Australia,Australia,SoothingSoft Fabric Softener,Sep2004,1806.0
Australia,Australia,SoothingSoft Fabric Softener,Oct2004,1848.0
Australia,Australia,SoothingSoft Fabric Softener,Nov2004,1977.0
Australia,Australia,SoothingSoft Fabric Softener,Dec2004,1833.0
Australia,Australia,SmellSational Odor Eliminator,Jan2004,666.0
Australia,Australia,SmellSational Odor Eliminator,Feb2004,628.0
Australia,Australia,SmellSational Odor Eliminator,Mar2004,627.0
Australia,Australia,SmellSational Odor Eliminator,Apr2004,596.0
Australia,Australia,SmellSational Odor Eliminator,May2004,606.0
Australia,Australia,SmellSational Odor Eliminator,Jun2004,672.0
Australia,Australia,SmellSational Odor Eliminator,Jul2004,570.0
Australia,Australia,SmellSational Odor Eliminator,Aug2004,620.0
Australia,Australia,SmellSational Odor Eliminator,Sep2004,638.0
Australia,Australia,SmellSational Odor Eliminator,Oct2004,669.0
Australia,Australia,SmellSational Odor Eliminator,Nov2004,583.0
Australia,Australia,SmellSational Odor Eliminator,Dec2004,559.0
Australia,Australia,LittleLullaby Diaper Cream,Jan2004,1314.0
Australia,Australia,LittleLullaby Diaper Cream,Feb2004,1441.0
Australia,Australia,LittleLullaby Diaper Cream,Mar2004,1427.0
Australia,Australia,LittleLullaby Diaper Cream,Apr2004,1265.0
Australia,Australia,LittleLullaby Diaper Cream,May2004,1415.0
Australia,Australia,LittleLullaby Diaper Cream,Jun2004,1483.0
Australia,Australia,LittleLullaby Diaper Cream,Jul2004,1252.0
Australia,Australia,LittleLullaby Diaper Cream,Aug2004,1340.0
Australia,Australia,LittleLullaby Diaper Cream,Sep2004,1383.0
Australia,Australia,LittleLullaby Diaper Cream,Oct2004,1434.0
Australia,Australia,LittleLullaby Diaper Cream,Nov2004,1321.0
Australia,Australia,LittleLullaby Diaper Cream,Dec2004,1398.0
Australia,Australia,CalmingClean Bath Time Wash,Jan2004,1096.0
Australia,Australia,CalmingClean Bath Time Wash,Feb2004,968.0
Australia,Australia,CalmingClean Bath Time Wash,Mar2004,1037.0
Australia,Australia,CalmingClean Bath Time Wash,Apr2004,1138.0
Australia,Australia,CalmingClean Bath Time Wash,May2004,1041.0
Australia,Australia,CalmingClean Bath Time Wash,Jun2004,1020.0
Australia,Australia,CalmingClean Bath Time Wash,Jul2004,1103.0
Australia,Australia,CalmingClean Bath Time Wash,Aug2004,1002.0
Australia,Australia,CalmingClean Bath Time Wash,Sep2004,1004.0
Australia,Australia,CalmingClean Bath Time Wash,Oct2004,1099.0
Australia,Australia,CalmingClean Bath Time Wash,Nov2004,1189.0
Australia,Australia,CalmingClean Bath Time Wash,Dec2004,1046.0
Australia,Australia,FreshFusion Diaper Rash Remedy,Jan2004,524.0
Australia,Australia,FreshFusion Diaper Rash Remedy,Feb2004,569.0
Australia,Australia,FreshFusion Diaper Rash Remedy,Mar2004,610.0
Australia,Australia,FreshFusion Diaper Rash Remedy,Apr2004,545.0
Australia,Australia,FreshFusion Diaper Rash Remedy,May2004,564.0
Australia,Australia,FreshFusion Diaper Rash Remedy,Jun2004,532.0
Australia,Australia,FreshFusion Diaper Rash Remedy,Jul2004,500.0
Australia,Australia,FreshFusion Diaper Rash Remedy,Aug2004,536.0
Australia,Australia,FreshFusion Diaper Rash Remedy,Sep2004,558.0
Australia,Australia,FreshFusion Diaper Rash Remedy,Oct2004,552.0
Australia,Australia,FreshFusion Diaper Rash Remedy,Nov2004,531.0
Australia,Australia,FreshFusion Diaper Rash Remedy,Dec2004,519.0
Australia,Australia,SilkySkin Baby Cream,Jan2004,1797.0
Australia,Australia,SilkySkin Baby Cream,Feb2004,1692.0
Australia,Australia,SilkySkin Baby Cream,Mar2004,1762.0
Australia,Australia,SilkySkin Baby Cream,Apr2004,1824.0
Australia,Australia,SilkySkin Baby Cream,May2004,1665.0
Australia,Australia,SilkySkin Baby Cream,Jun2004,1795.0
Australia,Australia,SilkySkin Baby Cream,Jul2004,1855.0
Australia,Australia,SilkySkin Baby Cream,Aug2004,1663.0
Australia,Australia,SilkySkin Baby Cream,Sep2004,2002.0
Australia,Australia,SilkySkin Baby Cream,Oct2004,1612.0
Australia,Australia,SilkySkin Baby Cream,Nov2004,1603.0
Australia,Australia,SilkySkin Baby Cream,Dec2004,1944.0
Australia,Australia,SoftStep Baby Shampoo,Jan2004,1466.0
Australia,Australia,SoftStep Baby Shampoo,Feb2004,1464.0
Australia,Australia,SoftStep Baby Shampoo,Mar2004,1398.0
Australia,Australia,SoftStep Baby Shampoo,Apr2004,1406.0
Australia,Australia,SoftStep Baby Shampoo,May2004,1242.0
Australia,Australia,SoftStep Baby Shampoo,Jun2004,1385.0
Australia,Australia,SoftStep Baby Shampoo,Jul2004,1367.0
Australia,Australia,SoftStep Baby Shampoo,Aug2004,1394.0
Australia,Australia,SoftStep Baby Shampoo,Sep2004,1211.0
Australia,Australia,SoftStep Baby Shampoo,Oct2004,1253.0
Australia,Australia,SoftStep Baby Shampoo,Nov2004,1403.0
Australia,Australia,SoftStep Baby Shampoo,Dec2004,1352.0
Australia,Australia,RadiantRose Baby Massage Oil,Jan2004,1042.0
Australia,Australia,RadiantRose Baby Massage Oil,Feb2004,1068.0
Australia,Australia,RadiantRose Baby Massage Oil,Mar2004,1113.0
Australia,Australia,RadiantRose Baby Massage Oil,Apr2004,1074.0
Australia,Australia,RadiantRose Baby Massage Oil,May2004,1051.0
Australia,Australia,RadiantRose Baby Massage Oil,Jun2004,1070.0
Australia,Australia,RadiantRose Baby Massage Oil,Jul2004,1048.0
Australia,Australia,RadiantRose Baby Massage Oil,Aug2004,1113.0
Australia,Australia,RadiantRose Baby Massage Oil,Sep2004,1141.0
Australia,Australia,RadiantRose Baby Massage Oil,Oct2004,1121.0
Australia,Australia,RadiantRose Baby Massage Oil,Nov2004,1137.0
Australia,Australia,RadiantRose Baby Massage Oil,Dec2004,1123.0
Australia,Australia,EasyWash Laundry Detergent for Babies,Jan2004,1716.0
Australia,Australia,EasyWash Laundry Detergent for Babies,Feb2004,1655.0
Australia,Australia,EasyWash Laundry Detergent for Babies,Mar2004,1777.0
Australia,Australia,EasyWash Laundry Detergent for Babies,Apr2004,1759.0
Australia,Australia,EasyWash Laundry Detergent for Babies,May2004,1758.0
Australia,Australia,EasyWash Laundry Detergent for Babies,Jun2004,1699.0
Australia,Australia,EasyWash Laundry Detergent for Babies,Jul2004,1606.0
Australia,Australia,EasyWash Laundry Detergent for Babies,Aug2004,1633.0
Australia,Australia,EasyWash Laundry Detergent for Babies,Sep2004,1841.0
Australia,Australia,EasyWash Laundry Detergent for Babies,Oct2004,1783.0
Australia,Australia,EasyWash Laundry Detergent for Babies,Nov2004,1828.0
Australia,Australia,EasyWash Laundry Detergent for Babies,Dec2004,1762.0
Australia,Australia,LittleLullaby Diaper Liners,Jan2004,611.0
Australia,Australia,LittleLullaby Diaper Liners,Feb2004,585.0
Australia,Australia,LittleLullaby Diaper Liners,Mar2004,625.0
Australia,Australia,LittleLullaby Diaper Liners,Apr2004,644.0
Australia,Australia,LittleLullaby Diaper Liners,May2004,614.0
Australia,Australia,LittleLullaby Diaper Liners,Jun2004,599.0
Australia,Australia,LittleLullaby Diaper Liners,Jul2004,635.0
Australia,Australia,LittleLullaby Diaper Liners,Aug2004,598.0
Australia,Australia,LittleLullaby Diaper Liners,Sep2004,631.0
Australia,Australia,LittleLullaby Diaper Liners,Oct2004,679.0
Australia,Australia,LittleLullaby Diaper Liners,Nov2004,652.0
Australia,Australia,LittleLullaby Diaper Liners,Dec2004,560.0
Australia,Australia,SoothingSerenity Baby Rub,Jan2004,1227.0
Australia,Australia,SoothingSerenity Baby Rub,Feb2004,1272.0
Australia,Australia,SoothingSerenity Baby Rub,Mar2004,1238.0
Australia,Australia,SoothingSerenity Baby Rub,Apr2004,1210.0
Australia,Australia,SoothingSerenity Baby Rub,May2004,1247.0
Australia,Australia,SoothingSerenity Baby Rub,Jun2004,1287.0
Australia,Australia,SoothingSerenity Baby Rub,Jul2004,1302.0
Australia,Australia,SoothingSerenity Baby Rub,Aug2004,1271.0
Australia,Australia,SoothingSerenity Baby Rub,Sep2004,1112.0
Australia,Australia,SoothingSerenity Baby Rub,Oct2004,1172.0
Australia,Australia,SoothingSerenity Baby Rub,Nov2004,1297.0
Australia,Australia,SoothingSerenity Baby Rub,Dec2004,1173.0
Australia,Australia,CalmingClean Diaper Rash Cream,Jan2004,548.0
Australia,Australia,CalmingClean Diaper Rash Cream,Feb2004,585.0
Australia,Australia,CalmingClean Diaper Rash Cream,Mar2004,548.0
Australia,Australia,CalmingClean Diaper Rash Cream,Apr2004,541.0
Australia,Australia,CalmingClean Diaper Rash Cream,May2004,499.0
Australia,Australia,CalmingClean Diaper Rash Cream,Jun2004,520.0
Australia,Australia,CalmingClean Diaper Rash Cream,Jul2004,482.0
Australia,Australia,CalmingClean Diaper Rash Cream,Aug2004,457.0
Australia,Australia,CalmingClean Diaper Rash Cream,Sep2004,482.0
Australia,Australia,CalmingClean Diaper Rash Cream,Oct2004,511.0
Australia,Australia,CalmingClean Diaper Rash Cream,Nov2004,477.0
Australia,Australia,CalmingClean Diaper Rash Cream,Dec2004,483.0
Australia,Australia,FreshFusion Baby Wipes,Jan2004,579.0
Australia,Australia,FreshFusion Baby Wipes,Feb2004,586.0
Australia,Australia,FreshFusion Baby Wipes,Mar2004,672.0
Australia,Australia,FreshFusion Baby Wipes,Apr2004,649.0
Australia,Australia,FreshFusion Baby Wipes,May2004,601.0
Australia,Australia,FreshFusion Baby Wipes,Jun2004,677.0
Australia,Australia,FreshFusion Baby Wipes,Jul2004,673.0
Australia,Australia,FreshFusion Baby Wipes,Aug2004,708.0
Australia,Australia,FreshFusion Baby Wipes,Sep2004,681.0
Australia,Australia,FreshFusion Baby Wipes,Oct2004,653.0
Australia,Australia,FreshFusion Baby Wipes,Nov2004,666.0
Australia,Australia,FreshFusion Baby Wipes,Dec2004,644.0
Australia,Australia,PurePore Baby Skincare Set,Jan2004,681.0
Australia,Australia,PurePore Baby Skincare Set,Feb2004,745.0
Australia,Australia,PurePore Baby Skincare Set,Mar2004,686.0
Australia,Australia,PurePore Baby Skincare Set,Apr2004,731.0
Australia,Australia,PurePore Baby Skincare Set,May2004,703.0
Australia,Australia,PurePore Baby Skincare Set,Jun2004,733.0
Australia,Australia,PurePore Baby Skincare Set,Jul2004,687.0
Australia,Australia,PurePore Baby Skincare Set,Aug2004,758.0
Australia,Australia,PurePore Baby Skincare Set,Sep2004,663.0
Australia,Australia,PurePore Baby Skincare Set,Oct2004,677.0
Australia,Australia,PurePore Baby Skincare Set,Nov2004,670.0
Australia,Australia,PurePore Baby Skincare Set,Dec2004,560.0
Australia,Australia,SilkySkin Baby Moisturizer,Jan2004,1468.0
Australia,Australia,SilkySkin Baby Moisturizer,Feb2004,1456.0
Australia,Australia,SilkySkin Baby Moisturizer,Mar2004,1541.0
Australia,Australia,SilkySkin Baby Moisturizer,Apr2004,1371.0
Australia,Australia,SilkySkin Baby Moisturizer,May2004,1396.0
Australia,Australia,SilkySkin Baby Moisturizer,Jun2004,1427.0
Australia,Australia,SilkySkin Baby Moisturizer,Jul2004,1351.0
Australia,Australia,SilkySkin Baby Moisturizer,Aug2004,1457.0
Australia,Australia,SilkySkin Baby Moisturizer,Sep2004,1431.0
Australia,Australia,SilkySkin Baby Moisturizer,Oct2004,1346.0
Australia,Australia,SilkySkin Baby Moisturizer,Nov2004,1353.0
Australia,Australia,SilkySkin Baby Moisturizer,Dec2004,1437.0
Australia,Australia,GentleGlow Baby Face Wash,Jan2004,1629.0
Australia,Australia,GentleGlow Baby Face Wash,Feb2004,1383.0
Australia,Australia,GentleGlow Baby Face Wash,Mar2004,1640.0
Australia,Australia,GentleGlow Baby Face Wash,Apr2004,1573.0
Australia,Australia,GentleGlow Baby Face Wash,May2004,1541.0
Australia,Australia,GentleGlow Baby Face Wash,Jun2004,1536.0
Australia,Australia,GentleGlow Baby Face Wash,Jul2004,1510.0
Australia,Australia,GentleGlow Baby Face Wash,Aug2004,1368.0
Australia,Australia,GentleGlow Baby Face Wash,Sep2004,1586.0
Australia,Australia,GentleGlow Baby Face Wash,Oct2004,1433.0
Australia,Australia,GentleGlow Baby Face Wash,Nov2004,1455.0
Australia,Australia,GentleGlow Baby Face Wash,Dec2004,1573.0
Australia,Australia,SmellSational Baby Room Spray,Jan2004,1821.0
Australia,Australia,SmellSational Baby Room Spray,Feb2004,1933.0
Australia,Australia,SmellSational Baby Room Spray,Mar2004,1850.0
Australia,Australia,SmellSational Baby Room Spray,Apr2004,1784.0
Australia,Australia,SmellSational Baby Room Spray,May2004,1946.0
Australia,Australia,SmellSational Baby Room Spray,Jun2004,1924.0
Australia,Australia,SmellSational Baby Room Spray,Jul2004,2021.0
Australia,Australia,SmellSational Baby Room Spray,Aug2004,1940.0
Australia,Australia,SmellSational Baby Room Spray,Sep2004,1939.0
Australia,Australia,SmellSational Baby Room Spray,Oct2004,1961.0
Australia,Australia,SmellSational Baby Room Spray,Nov2004,2103.0
Australia,Australia,SmellSational Baby Room Spray,Dec2004,1838.0
Australia,Australia,SilkSmooth Conditioner,Jan2004,821.0
Australia,Australia,SilkSmooth Conditioner,Feb2004,741.0
Australia,Australia,SilkSmooth Conditioner,Mar2004,704.0
Australia,Australia,SilkSmooth Conditioner,Apr2004,760.0
Australia,Australia,SilkSmooth Conditioner,May2004,636.0
Australia,Australia,SilkSmooth Conditioner,Jun2004,777.0
Australia,Australia,SilkSmooth Conditioner,Jul2004,705.0
Australia,Australia,SilkSmooth Conditioner,Aug2004,657.0
Australia,Australia,SilkSmooth Conditioner,Sep2004,780.0
Australia,Australia,SilkSmooth Conditioner,Oct2004,695.0
Australia,Australia,SilkSmooth Conditioner,Nov2004,691.0
Australia,Australia,SilkSmooth Conditioner,Dec2004,778.0
Australia,Australia,FreshFusion Hair Mask,Jan2004,1556.0
Australia,Australia,FreshFusion Hair Mask,Feb2004,1565.0
Australia,Australia,FreshFusion Hair Mask,Mar2004,1547.0
Australia,Australia,FreshFusion Hair Mask,Apr2004,1646.0
Australia,Australia,FreshFusion Hair Mask,May2004,1569.0
Australia,Australia,FreshFusion Hair Mask,Jun2004,1614.0
Australia,Australia,FreshFusion Hair Mask,Jul2004,1548.0
Australia,Australia,FreshFusion Hair Mask,Aug2004,1483.0
Australia,Australia,FreshFusion Hair Mask,Sep2004,1602.0
Australia,Australia,FreshFusion Hair Mask,Oct2004,1559.0
Australia,Australia,FreshFusion Hair Mask,Nov2004,1571.0
Australia,Australia,FreshFusion Hair Mask,Dec2004,1638.0
Australia,Australia,PurePore Sanitary Belt,Jan2004,643.0
Australia,Australia,PurePore Sanitary Belt,Feb2004,664.0
Australia,Australia,PurePore Sanitary Belt,Mar2004,630.0
Australia,Australia,PurePore Sanitary Belt,Apr2004,644.0
Australia,Australia,PurePore Sanitary Belt,May2004,670.0
Australia,Australia,PurePore Sanitary Belt,Jun2004,711.0
Australia,Australia,PurePore Sanitary Belt,Jul2004,664.0
Australia,Australia,PurePore Sanitary Belt,Aug2004,633.0
Australia,Australia,PurePore Sanitary Belt,Sep2004,641.0
Australia,Australia,PurePore Sanitary Belt,Oct2004,656.0
Australia,Australia,PurePore Sanitary Belt,Nov2004,681.0
Australia,Australia,PurePore Sanitary Belt,Dec2004,660.0
Australia,Australia,SoothingSerenity Air Freshener,Jan2004,1402.0
Australia,Australia,SoothingSerenity Air Freshener,Feb2004,1332.0
Australia,Australia,SoothingSerenity Air Freshener,Mar2004,1378.0
Australia,Australia,SoothingSerenity Air Freshener,Apr2004,1411.0
Australia,Australia,SoothingSerenity Air Freshener,May2004,1342.0
Australia,Australia,SoothingSerenity Air Freshener,Jun2004,1489.0
Australia,Australia,SoothingSerenity Air Freshener,Jul2004,1318.0
Australia,Australia,SoothingSerenity Air Freshener,Aug2004,1403.0
Australia,Australia,SoothingSerenity Air Freshener,Sep2004,1461.0
Australia,Australia,SoothingSerenity Air Freshener,Oct2004,1498.0
Australia,Australia,SoothingSerenity Air Freshener,Nov2004,1602.0
Australia,Australia,SoothingSerenity Air Freshener,Dec2004,1473.0
Australia,Australia,RadiantRose Glass Cleaner,Jan2004,793.0
Australia,Australia,RadiantRose Glass Cleaner,Feb2004,783.0
Australia,Australia,RadiantRose Glass Cleaner,Mar2004,767.0
Australia,Australia,RadiantRose Glass Cleaner,Apr2004,723.0
Australia,Australia,RadiantRose Glass Cleaner,May2004,745.0
Australia,Australia,RadiantRose Glass Cleaner,Jun2004,786.0
Australia,Australia,RadiantRose Glass Cleaner,Jul2004,674.0
Australia,Australia,RadiantRose Glass Cleaner,Aug2004,755.0
Australia,Australia,RadiantRose Glass Cleaner,Sep2004,809.0
Australia,Australia,RadiantRose Glass Cleaner,Oct2004,688.0
Australia,Australia,RadiantRose Glass Cleaner,Nov2004,741.0
Australia,Australia,RadiantRose Glass Cleaner,Dec2004,750.0
Australia,Australia,CalmingClean Trash Bags,Jan2004,1619.0
Australia,Australia,CalmingClean Trash Bags,Feb2004,1679.0
Australia,Australia,CalmingClean Trash Bags,Mar2004,1847.0
Australia,Australia,CalmingClean Trash Bags,Apr2004,1658.0
Australia,Australia,CalmingClean Trash Bags,May2004,1612.0
Australia,Australia,CalmingClean Trash Bags,Jun2004,1617.0
Australia,Australia,CalmingClean Trash Bags,Jul2004,1612.0
Australia,Australia,CalmingClean Trash Bags,Aug2004,1734.0
Australia,Australia,CalmingClean Trash Bags,Sep2004,1699.0
Australia,Australia,CalmingClean Trash Bags,Oct2004,1648.0
Australia,Australia,CalmingClean Trash Bags,Nov2004,1577.0
Australia,Australia,CalmingClean Trash Bags,Dec2004,1642.0
Australia,Australia,RadiantRover Pet Conditioner,Jan2004,1437.0
Australia,Australia,RadiantRover Pet Conditioner,Feb2004,1462.0
Australia,Australia,RadiantRover Pet Conditioner,Mar2004,1436.0
Australia,Australia,RadiantRover Pet Conditioner,Apr2004,1512.0
Australia,Australia,RadiantRover Pet Conditioner,May2004,1489.0
Australia,Australia,RadiantRover Pet Conditioner,Jun2004,1476.0
Australia,Australia,RadiantRover Pet Conditioner,Jul2004,1535.0
Australia,Australia,RadiantRover Pet Conditioner,Aug2004,1526.0
Australia,Australia,RadiantRover Pet Conditioner,Sep2004,1555.0
Australia,Australia,RadiantRover Pet Conditioner,Oct2004,1635.0
Australia,Australia,RadiantRover Pet Conditioner,Nov2004,1366.0
